,tweets,polarity
1109,https://t.co/4rhpFF4lbk,0.0
1110,"RT @Aliyumidasawa59: You insult Buhari publicly but you collect N-Power secretly!!! 

Cc. Jaafar umar Abba. https://t.co/b5oT4oXwqv",-0.390625
1111,FG clarifies Buharis position on minimum wage report Local https://t.co/pgdv0uRbff,0.0
1112,"RT @cchukudebelu: Paul Biya is 85, Buhari is 75, most other African leaders aren't much younger.

To suggest that the likes of Biya &amp; Buhar",0.09375
1113,"RT @zinadabo1: So I saw Lai Mohammed during an interview saying @MBuhari spends 3.5 million in feeding El-zakzaky monthly.

Please are they",0.0
1114,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1115,RT @cyberagbero: My bros dem for warri una wan enter Abj but pepper no rest? Awoof don set! Baba Buhari aka Big Bros Bubu don drop free tra,0.05
1116,"Buhari inaugurates CCB, NCP boards,commissioners https://t.co/1TsRaRNc3r",0.0
1117,"Buhari inaugurates CCB, NCP boards, commissioners 
Newtelegraph 
- https://t.co/1TsRaS4MUZ

President Muhammadu Buh https://t.co/sjzaWoLLV2",0.0
1118,"RT @Tutsy22: Prof. Sagay, the Chairman of Buharis Advisory Committee on Anti-corruption, The former Dean of the Faculty of Law, UNIBEN:

-",0.0
1119,RT @MrStanleyNwabia: What happens to all those Buharists that have been praising PMB since yesterday? I think it's time we stop wasting our,0.0
1120,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1121,PDP implore Prince Charles to ask Buhari to desist from the 2019 https://t.co/aZZ8or64oL via @watchdognewsng,0.0
1122,"Buhari, Osinbajo collecting hardship allowance while workers are suffering  Atiku: https://t.co/iCLNiJvQXc https://t.co/fVwwfvqrpq",0.0
1123,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1124,RT @HEAD_MASTA: Remember the spelling genius that spelt BUHARI in an iconic way? Hes been found. Nigerians are actually nice  https://t.c,0.55
1125,"@Tutsy22 @MBuhari U voted out GEJ cos he showed love to nigerians, u say he's too soft,he doesn't take action, no p https://t.co/Dze8sBq4Q5",0.3
1126,RT @Daddybillion: @biolakazeem That reminds me of people that insulted GEJ here in 2014/2015 before election. They are all now talking clas,0.0
1127,"RT @EwuluEpurepu: This latest version of Buhari no dey sick sick again ooo.... Hmmm



@Amaka_Ekwo @NkemdiMary @AMADICHIMA @PDPVanguard @h",-0.309523809524
1128,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1129,@biolakazeem That reminds me of people that insulted GEJ here in 2014/2015 before election. They are all now talkin https://t.co/Ih2bLwaKC9,0.0
1130,"RT @AloyEjimakor: ""The recent proscription of Boko Haram violates the Constitution.  Lai Mohammed/APC (June, 2013, The Nation).
Then, Buh",0.0
1131,"@nafeezi Ladies and gentlemen, Buharis words are fake!",-0.625
1132,"RT @jennie_shaa: twitter deleted my tweet about Buhari today ,na wa oo I can't even post in peace in my country again",0.0
1133,RT @NigeriaNewsdesk: Ayo Adebanjo: Bola Tinubu wont deceive Yoruba to vote Muhammadu Buhari again https://t.co/xXdBg4dYIK via @todayng,0.0
1134,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1135,RT @tirimisiyu2013: Sai baba sai Buhari https://t.co/T5J4a2PA5N,0.0
1136,RT @Cutebilionaire: Can this be said about Buhari? https://t.co/ZpIl7CcgRI,0.0
1137,BREAKING: Buhari Approves N30k Minimum Wage https://t.co/I1kaWyKJPX,0.0
1138,"RT @OfficialDahyor: Imagine you woke up in President Buharis body, whats the first thing youre going to do?",0.25
1139,"RT @nafeezi: Rice revolution fake 

WAEC certificate fake 

Martin Luther king jnr award fake 

US institute of peace prediction fake 

Deg",-0.5
1140,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1141,"RT @gimbakakanda: Give the credit for the new N30,000 minimum wage in Nigeria to the working class. They fought for it. Stop making this se",0.136363636364
1142,@MeetMrAhmeed Buhari is a scam,0.0
1143,"RT @pius_adesanmi: I see Buhari campaign video jingles ""brought to u by d Federal Ministry of Information &amp; Culture."" A Federal Ministry is",0.0
1144,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
1145,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1146,RT @Christo46071721: Even the man sitting beside this impostor of @MBuhari knows thisis NOT Buhari.  @Amaka_Ekwo @nlitvin @edupeepy1 http,0.0
1147,RT @henryshield: Buhari is using Nigeria to fight his personal battles.,0.0
1148,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
1149,RT @zeenabT8: Retweet for Buhari @MBuhari.#whywevote. https://t.co/mMM8XPTWSL,0.0
1150,"RT @fkeyamo: Despite all the talk about marginalization, read https://t.co/m1ze5uuTUE",0.0
1151,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1152,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1153,"RT @cchukudebelu: Paul Biya is 85, Buhari is 75, most other African leaders aren't much younger.

To suggest that the likes of Biya &amp; Buhar",0.09375
1154,RT @Amaka_Ekwo: IPOB Family Worldwide Commences Operation Unmask Jubril Aminu Al-Sudani The Buhari Impostor. https://t.co/bkD9w0Lv2b,0.0
1155,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1156,"RT @modebolanle: President Donald Trump has been standing there, fielding questions from journalists for close to one and a half hours.

Wh",-0.166666666667
1157,"RT @cchukudebelu: Paul Biya is 85, Buhari is 75, most other African leaders aren't much younger.

To suggest that the likes of Biya &amp; Buhar",0.09375
1158,RT @PremiumTimesng: EXCLUSIVE: Documents show Buhari's govt. illegally diverted N378billion NLNG dividend https://t.co/MxeDZkcdiB,-0.5
1159,"RT @nafeezi: Rice revolution fake 

WAEC certificate fake 

Martin Luther king jnr award fake 

US institute of peace prediction fake 

Deg",-0.5
1160,"RT @The_Jonathanian: HA! WHAT IS THIS ONE SAYING?

Were trying to organise Nigeria after mind-boggling mismanagement Buhari

https://t.",0.5
1161,"RT @PremiumTimesng: Presidency denies Buhari endorsed N30,000 minimumwage https://t.co/cSzRbMchk0 https://t.co/KMtjBmhp1D",0.0
1162,"RT @adeyanjudeji: BREAKING: Herdsmen kidnap 4 Reverend fathers in Delta.

Dear Nigerians, una never see anything yet. If Buhari wins 2nd te",0.15
1163,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1164,"RT @Uchechi_Collins: Unmasking Jubril Part 1:

Take a look at these photos and see the difference between a real 73yrs old man's face and h",0.15
1165,"President Buhari inaugurates 23 NPC Commissioners, 7 others https://t.co/OwaPodNibd",0.0
1166,"Giving Nigeria new minimum wage is always my dream  Buhari

President Muhammadu Buhari on Tuesday said he was comm https://t.co/1MiWznh32w",0.136363636364
1167,"RT @DeeOneAyekooto: Buhari: Are you not the Senator that Amosun took his ticket? 

Senator: Yes sir but not to worry, Dapo Abiodun is us ou",0.0
1168,"RT @nafeezi: Rice revolution fake 

WAEC certificate fake 

Martin Luther king jnr award fake 

US institute of peace prediction fake 

Deg",-0.5
1169,"RT @babaidris090: BREAKING| EXPOSED: United States Institute For Peace USIP Denies Predicting A President @MBuhari Win in 2019-
https://t.c",0.8
1170,"RT @nafeezi: Rice revolution fake 

WAEC certificate fake 

Martin Luther king jnr award fake 

US institute of peace prediction fake 

Deg",-0.5
1171,"@Tutsy22 @MBuhari Tot you were a Bola Tinubu, Buhari and APC supporter. Why the sudden change. Anyway if Akpabio co https://t.co/VJKZU1m3FR",0.0
1172,RT @DailyPostNGR: New minimum wage: Why Buhari cant be trusted  Atiku https://t.co/6ICz59UW9K https://t.co/0YaE4aEFHk,0.136363636364
1173,"RT @koguna2019: No Baba @MBuhari cannot and should not shield #OshioBaba, @MBuhari suffered rigging before he cannot allow winners to be ri",0.0
1174,"Buhari swears-in Chairman, members of CCB, 23 NPC Commissioners 
PRESIDENT Muhammadu Buhari on Wednesday sworn-in C https://t.co/HP5G6CUJ3k",0.0
1175,"RT @nigeriasbest: The thing with leaders from great nations is that they prepare.

Before they visit another country they have teams who re",0.8
1176,RT @Amaka_Ekwo: IPOB Family Worldwide Commences Operation Unmask Jubril Aminu Al-Sudani The Buhari Impostor. https://t.co/bkD9w0Lv2b,0.0
1177,"RT @lanreneville: Railway ride from Aladje to Warri to Itakpe to Abuja is FREE

From Nov1 to December 31st.

Courtesy President Buhari of A",0.4
1178,"@akaebube Twitter Noise maker, Our millions of voters dont do twitter neither any social media, all they knew is BUHARI, Come Feb2019",0.0333333333333
1179,"RT @nigeriasbest: Thank God Trump lost the House. 

Democracy is not demagoguery and leadership is about humility &amp; compassion.

I also pra",0.0
1180,RT @DemolaRewaju: Obasanjo by convening a national conference where political groups first began to form and then by handing over power to,0.125
1181,RT @farooqkperogi: The president's inept propagandists dismissed credible predictions from d Economist &amp; other reputable sources that Buhar,0.258333333333
1182,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1183,@ClassicFootbaIl @segalink see Buhari.,0.0
1184,"RT @nafeezi: Rice revolution fake 

WAEC certificate fake 

Martin Luther king jnr award fake 

US institute of peace prediction fake 

Deg",-0.5
1185,"RT @Iykechris8: The wisdom that used to be attributed to Britain has been exposed to be nothing more than ruthless brutality. Else, how cou",-0.25
1186,@dblacson @Fact  mbok leave our Buhari for us,0.0
1187,"RT @OCHUDI_BIAFRA: #NigeriaMedia caught lying again as @USIP denies predicting #Buhari/Jubril winning re-election. #ZooMedia can lie, the G",0.5
1188,"ok,bye https://t.co/sfrBJOr4qR",0.0
1189,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1190,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
1191,"RT @acizbirkul34: Allahm! Kendimi sana teslim ettim. Yzm sana evirdim. imi sana smarladm. Rzan isteyerek, azabndan korkarak s",0.0
1192,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
1193,@MizCazorla1 And Buhari is in crises,0.0
1194,"RT @PDPNYF: Buhari / APC achiement. 

1. Two years blaming GEJ 
2. 6 months pursue Nnamdi Kanu 
3. 6 months fighting Saraki 
4. 6 months fi",0.0
1195,@imehpeterudoh @Fact Why you dey bring out naija leg this Buhari way???,0.0
1196,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1197,"RT @adeyanjudeji: What is unfortunate about Buhari is that:

If he was only clueless,
Only corrupt,
Only incompetent,

It would have been u",-0.225
1198,"RT @OfficialDahyor: Imagine you woke up in President Buharis body, whats the first thing youre going to do?",0.25
1199,@trueNija @MBuhari @mdgoje1 @SenDanjumaGoje @OfficialAPCNg Sai Buhari.... Sai Dan Alhaji....,0.0
1200,"RT @OfficialDahyor: Imagine you woke up in President Buharis body, whats the first thing youre going to do?",0.25
1201,"RT @nafeezi: Rice revolution fake 

WAEC certificate fake 

Martin Luther king jnr award fake 

US institute of peace prediction fake 

Deg",-0.5
1202,To you she may sound ignorant and naive but this ideology is mostly held by conservative Muslims in the North. This https://t.co/ymtrdLcFDh,0.2
1203,"RT @renoomokri: So, the United States Institute for Peace, @USIP, DID NOT predict a @MBuhari victory. It was just another @OfficialAPCNg pr",0.0
1204,"RT @NGRPresident: President @MBuhari received a group from the South-east, under the aegis of One on One Nigeria. The group, led by Chief C",0.0
1205,"RT @adeyanjudeji: What is unfortunate about Buhari is that:

If he was only clueless,
Only corrupt,
Only incompetent,

It would have been u",-0.225
1206,"RT @ynabena: MAMA EJIRO come ABUJA oh,just enter train for ALADJA,I go pick you for ITAKPE na BUHARI AWOOF OH.
GBAGAM GBAGAM https://t.co/y",0.0
1207,Bauchi APC crisis: Aspirants urge Buhari to shungov https://t.co/x1ZCpHSSSc,0.0
1208,RT @thebiafrapost: #IPOB drags #FantasticallyCorrupt Orji Uzo Kalu to court for using Nnamdi Kanu; #Biafras leader to gain favour with Buh,0.0
1209,"Bauchi APC crisis: Aspirants urge Buhari to shun gov 
Newtelegraph 
- https://t.co/x1ZCpHBhtC
 
The crisis of the A https://t.co/uKHKojL05b",0.0
1210,RT @MrStanleyNwabia: What happens to all those Buharists that have been praising PMB since yesterday? I think it's time we stop wasting our,0.0
1211,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1212,"RT @IpobosisiomaLga: A failed state Nigeria, the failed duplication of late buhari &amp; a forged waec result of jubril of Sudan claiming to be",-0.433333333333
1213,"RT @Karadenizlic: Sanki bir hayal gibi, ben miyim bu grdm?
Silsem de netlemiyor aynamdaki buhar.
Balanmm hazana, zlmez bu k",0.0
1214,"RT @Karadenizlic: Sanki bir hayal gibi, ben miyim bu grdm?
Silsem de netlemiyor aynamdaki buhar.
Balanmm hazana, zlmez bu k",0.0
1215,"@aniefioketimMyk @segalink @DemolaRewaju @DrJoeAbah @OgbeniDipo @AMADICHIMA Interestingly, 4 &amp; half of them want Bu https://t.co/kL3qDZEGnX",0.166666666667
1216,Atiku or buhari i dont care Ya Allah just choose whats best for us,1.0
1217,"RT @APCNigeria: Just in: President Buhari approves N30,000 minimum wage! https://t.co/p8ietNSWez",0.0
1218,"RT @cbngov_akin1: Tinubu made a foolish mistake with Buhari, Yorubas will vote Atiku  Afenifere - Chief Ayo Adebanjo

He said he has thr",0.0
1219,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1220,"RT @bolanle_cole: Buhari doesn't have on his side as we go to 2019!

1. Age
2. Character 
3. Competence 
4. Integrity 
5. Genuine love for",0.45
1221,"Beware of Buhari Supporters, know who you argue with... https://t.co/cAKBv5dN01",0.0
1222,"RT @tawah89: Last night, i convinced three fencists that voted for Buhari in 2015, on why they need to vote him out  next year. One vote at",0.0
1223,"RT @idowu553: President Buhari met minimum wage at N18,000 and increased it to N30,000 without a minute strike. 
This is change",0.0
1224,"Buhari to take decision on minimum wage soonMinister 
ABUJAFederal Government said, yesterday, that President Muh https://t.co/1jRakmPbpJ",0.0
1225,"""Any POLITICIAN who pays the ELECTORATE during electioneering campaigns will RECOUP that money when he gets into of https://t.co/V36xT8fePt",0.0
1226,"RT @Post_Nigeria: BREAKING: Buhari's Presidency Makes Quick U-Turn On The N30,000 New Minimum Wage, Delivers Very Bad News To Nigerian Work",-0.146767676768
1227,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1228,"RT @zinadabo1: So I saw Lai Mohammed during an interview saying @MBuhari spends 3.5 million in feeding El-zakzaky monthly.

Please are they",0.0
1229,"RT @comradop: Second Niger Bridge will be delivered by President Buhari. 

As e dey pain dem, e dey sweet us",0.175
1230,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1231,"RT @OfficialDahyor: Imagine you woke up in President Buharis body, whats the first thing youre going to do?",0.25
1232,"RT @NGRPresident: President @MBuhari received a group from the South-east, under the aegis of One on One Nigeria. The group, led by Chief C",0.0
1233,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1234,"RT @bisimichaelng: President Muhammadu Buhari Second Niger Bridge. If you dont like the name go and ""knack"" your head against the nearest t",0.0
1235,RT @henryshield: Buhari is using Nigeria to fight his personal battles.,0.0
1236,RT @Amaka_Ekwo: IPOB Family Worldwide Commences Operation Unmask Jubril Aminu Al-Sudani The Buhari Impostor. https://t.co/bkD9w0Lv2b,0.0
1237,"RT @jacksonpbn: From the NLNG and Subsidy, over $5billion has been stolenby the Buharis Govt. Yet, intelligent men hail Buhari and support",0.8
1238,@Johnakc_blizz @renoomokri @USIP @MBuhari @OfficialAPCNg My goodness what is wrong with jubril's aka buhari govt. T https://t.co/eThgWnBCq7,-0.5
1239,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1240,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1241,Buhari's Certificate: Those Not Satisfied Should Go To Court - Lai Moham... https://t.co/uCS6aOX3Zi via @YouTube,-0.25
1242,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1243,"@toluogunlesi Buhari should help us complete PDP headquarter in Abuja,since dey are not good in completing what dey start.",-0.125
1244,"RT @PremiumTimesng: Presidency denies Buhari endorsed N30,000 minimum wage https://t.co/popUrHFNJI",0.0
1245,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1246,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1247,Can this be said about Buhari? https://t.co/ZpIl7CcgRI,0.0
1248,"RT @nafeezi: This man is worst than a disaster! 

Buhari will soon deny forming the tripartite committee on minimum wage 

This man is just",-1.0
1249,"RT @cchukudebelu: Paul Biya is 85, Buhari is 75, most other African leaders aren't much younger.

To suggest that the likes of Biya &amp; Buhar",0.09375
1250,"RT @realNCNC: In conclusion, they're the foolish ones in Igbo land. Let it be known that anyone supporting Buhari from southeast is doing s",0.25
1251,"RT @chukwu_onochie: watch what happened here 
Why did the imposter in aso rock jubril a.k.a buhari  react that way. 
Suddenly snatched the",0.0
1252,"RT @adeyanjudeji: What is unfortunate about Buhari is that:

If he was only clueless,
Only corrupt,
Only incompetent,

It would have been u",-0.225
1253,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1254,"RT @donmekxy: No Glo naija sings
No project fame
No Amstel Malta dance hall competition
No Guilder ultimate search
No Who wants to be a mil",0.1
1255,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1256,"RT @nafeezi: Rice revolution fake 

WAEC certificate fake 

Martin Luther king jnr award fake 

US institute of peace prediction fake 

Deg",-0.5
1257,"RT @modebolanle: President Donald Trump has been standing there, fielding questions from journalists for close to one and a half hours.

Wh",-0.166666666667
1258,"RT @NGRPresident: President @MBuhari received a group from the South-east, under the aegis of One on One Nigeria. The group, led by Chief C",0.0
1259,"@Tutsy22 @DemolaRewaju @MBuhari APC is fraud!
Buhari is fraud!",0.0
1260,RT @henryshield: Buhari is using Nigeria to fight his personal battles.,0.0
1261,"RT @NGRPresident: President @MBuhari received a group from the South-east, under the aegis of One on One Nigeria. The group, led by Chief C",0.0
1262,"If you are still rooting for or defending APC and Buhari's govt, you need your head examined honestly. https://t.co/TXLrySoGOe",0.6
1263,"RT @AtikuAIR: Elections under GEJ cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers etc 

But under",0.0
1264,"RT @modebolanle: President Donald Trump has been standing there, fielding questions from journalists for close to one and a half hours.

Wh",-0.166666666667
1265,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1266,"RT @IsuphJt: In future, When the story of Buharis infrastructure legacies are being mentioned, Nigerians should spare 2 chapters to give r",0.0
1267,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1268,"RT @jacksonpbn: From the NLNG and Subsidy, over $5billion has been stolenby the Buharis Govt. Yet, intelligent men hail Buhari and support",0.8
1269,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1270,"President @MBuhari received a group from the South-east, under the aegis of One on One Nigeria. The group, led by C https://t.co/3FcexP4TjQ",0.0
1271,"RT @PremiumTimesng: Presidency denies Buhari endorsed N30,000 minimum wage https://t.co/popUrHFNJI",0.0
1272,RT @zeenabT8: Retweet for Buhari @MBuhari.#whywevote. https://t.co/mMM8XPTWSL,0.0
1273,"RT @bisimichaelng: President Muhammadu Buhari Second Niger Bridge. If you dont like the name go and ""knack"" your head against the nearest t",0.0
1274,Buhari to take decision on minimum wage soonMinister... https://t.co/2g5sTA7h1F,0.0
1275,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1276,@renoomokri @MBuhari @GovUmarGanduje Sagan has irredeemably ruined his reputation forever by allowing himself to be https://t.co/R0Bh8ZpAdy,0.0
1277,"RT @zinadabo1: So I saw Lai Mohammed during an interview saying @MBuhari spends 3.5 million in feeding El-zakzaky monthly.

Please are they",0.0
1278,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
1279,"RT @DailyPostNGR: 2019: Tinubu made a foolish mistake with Buhari, Yorubas will vote Atiku  Afenifere https://t.co/hmBag8weV1 https://t.",0.0
1280,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1281,"RT @Mr_kunlecole: APC have acquired strategic politicians in the South South that can get atleast 40% for the Party in that region, meanwhi",0.0
1282,RT @MrStanleyNwabia: What happens to all those Buharists that have been praising PMB since yesterday? I think it's time we stop wasting our,0.0
1283,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1284,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1285,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1286,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1287,"RT @jacksonpbn: From the NLNG and Subsidy, over $5billion has been stolenby the Buharis Govt. Yet, intelligent men hail Buhari and support",0.8
1288,"RT @jennie_shaa: twitter deleted my tweet about Buhari today ,na wa oo I can't even post in peace in my country again",0.0
1289,RT @Igbolive247: Biafra: What Nnamdi Kanu Will Soon Do To Buhari  IPOB - https://t.co/DpJk2JAj8B https://t.co/w2LPr43hmz,0.0
1290,"RT @Future_Leader: Now that Buhari has presented his certificate, let Atiku visit the USA.

No bad blood, we just want to check something ",0.35
1291,RT @oviejo13: @BashirAhmaad @MBuhari So igbo people should vote Buhari because he completed what the previous government started. Let him c,-0.166666666667
1292,RT @PremiumTimesng: Were trying to organise Nigeria after mind-boggling mismanagement Buhari https://t.co/c89zHLZB0v,0.5
1293,"Obasanjos Son Olujuwon Visits Buhari, Pledges To Campaign ForHim https://t.co/x112suweJz https://t.co/YWwcRBN60k",0.0
1294,"RT @PremiumTimesng: Presidency denies Buhari endorsed N30,000 minimum wage https://t.co/popUrHFNJI",0.0
1295,"RT @nafeezi: "" Certificate forgery is not corruption ""~ Itse Sagay 

"" NYSC is nothing ""~ Itse Sagay 

"" Kano state house of assembly does",0.0
1296,"RT @adeyanjudeji: What is unfortunate about Buhari is that:

If he was only clueless,
Only corrupt,
Only incompetent,

It would have been u",-0.225
1297,RT @farooqkperogi: The president's inept propagandists dismissed credible predictions from d Economist &amp; other reputable sources that Buhar,0.258333333333
1298,"RT @nafeezi: "" Certificate forgery is not corruption ""~ Itse Sagay 

"" NYSC is nothing ""~ Itse Sagay 

"" Kano state house of assembly does",0.0
1299,RT @SaharaReporters: BREAKING: US Institute Of Peace Denies Predicting Victory For Buhari | Sahara Reporters https://t.co/11frGsXC6x,0.0
1300,"RT @adeyanjudeji: BREAKING: Herdsmen kidnap 4 Reverend fathers in Delta.

Dear Nigerians, una never see anything yet. If Buhari wins 2nd te",0.15
1301,RT @a_aydot: Watching Donald Trump stand &amp; engage the press vibrantly for over an hour makes me wonder why anyone in his right mind would w,0.22619047619
1302,"RT @APCNigeria: REVEALED: ""How we created Nigeria's problems during PDP's days, before handing over to President Buhari..."" - Peter Obi

Ki",0.0
1303,"RT @Abdulfatihoba: MC TAGWAYE, real name, Obinna Simon from Anambra state is one of the most popular and influential celebrity today just b",0.433333333333
1304,RT @farooqkperogi: I think Buhari should reassign Sagay as his Special Adviser on the Enablement and Justification of Corruption by APC Mem,0.357142857143
1305,"RT @cchukudebelu: Paul Biya is 85, Buhari is 75, most other African leaders aren't much younger.

To suggest that the likes of Biya &amp; Buhar",0.09375
1306,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1307,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1308,RT @cyberagbero: My bros dem for warri una wan enter Abj but pepper no rest? Awoof don set! Baba Buhari aka Big Bros Bubu don drop free tra,0.05
1309,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1310,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1311,RT @JencaBenca: I don't want to but I must see evidence and believe it. The man is not @MBuhari. Instead of this drama @AsoRock should DNA,0.0
1312,"@se_fola Most of the northern officers were at the level of 2Lt to Captain. I cam tell you categorically, for insta https://t.co/sv8XlA6YLg",0.5
1313,@bennurdereli456 Kolaylatrnzgucletirmeyinizmujdeleyiniznefret ettirmeyiniz Buhari,0.0
1314,RT @MrStanleyNwabia: What happens to all those Buharists that have been praising PMB since yesterday? I think it's time we stop wasting our,0.0
1315,"RT @idowu553: President Buhari met minimum wage at N18,000 and increased it to N30,000 without a minute strike. 
This is change",0.0
1316,@iam_FPresident @PremiumTimesng That same part of the country lives above poverty with good infrastructures and wel https://t.co/SlXdfBKaIG,0.233333333333
1317,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
1318,RT @itz_alqaasim: Buhari : Dan Allah ka bita a hankali kada ta yage yanxun nakeso nakai ayi laminating  https://t.co/pjXR4ksWOO,0.0
1319,"RT @cchukudebelu: Paul Biya is 85, Buhari is 75, most other African leaders aren't much younger.

To suggest that the likes of Biya &amp; Buhar",0.09375
