,tweets,polarity
955,RT @DonTonte: @benmurraybruce @OfficialAPCNg @atiku @bukolasaraki @PeterGregoryObi @renoomokri @MBuhari @OfficialPDPNig This is to show how,0.0
956,RT @Emma_eke1: @DonTonte @benmurraybruce @OfficialAPCNg @atiku @bukolasaraki @PeterGregoryObi @renoomokri @MBuhari @OfficialPDPNig APC are,0.0
957,RT @DonTonte: @Emma_eke1 @benmurraybruce @OfficialAPCNg @atiku @bukolasaraki @PeterGregoryObi @renoomokri @MBuhari @OfficialPDPNig You are,0.0
958,RT @grownigeria_ng: The President of the Senate @Bukolasaraki is confident of Alhaji Atiku Abubakar's @atiku victory in 2019. @gnwa2019 #Gr,0.5
959,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
960,"RT @jeffphilips1: Some of them may be on this Twitter telling everyone that even if Atiku is caught robbing their family house, they and th",0.0
961,RT @AHauwarh: Lol for more jokes text Atiku to 419 https://t.co/qv39ka0aTL,0.65
962,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
963,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
964,Man U is Atiku https://t.co/48xxYE48Uv,0.0
965,"RT @Intergrity56: They are saying @ProfOsinbajo  is just a VP,  there is little he can do, he has no say on extra-judicial killings, corrup",-0.1875
966,RT @NALOWA1: The Case for Our #leaders at the #FederalHighCourt Abuja Nigeria has been adjourned to 21st January 2019 for Hearing. Let Us C,0.0
967,RT @Bulamacartoons: If Atiku wins all Ill need to learn is how to draw his jaw and we are good,0.166666666667
968,RT @umarmuchia: 99.9% of @atiku supporters are supporting him because of naira &amp; dollar. While 99.9% of @MBuhari supporters are supporting,0.25
969,RT @Hailfinger1: The failed and discredited @MBuhari led @OfficialAPCNg government has been busted once again for lying to Nigerians. They,-0.5
970,"RT @SDQ_ADE: Hey!! While we are here, please endeavor to vote for candidates like @Donald_Duke check his record, NO ATIKU!! NO PMB!!",0.0
971,RT @AtiyaBello: Brother collect Atiku's money and vote for Buhari https://t.co/yOpqjuAKKW,0.0
972,RT @amenahuruemu: The amount of work Prof Osinbajo puts into this govt 15 ministers combined cannot even match it. Atiku please can you tel,0.0
973,"RT @benmurraybruce: How can @OfficialAPCNg say HE @atiku met with myself, @bukolasaraki, @PeterGregoryObi, @renoomokri and others in Dubai",0.0
974,RT @NALOWA1: The Case for Our #leaders at the #FederalHighCourt Abuja Nigeria has been adjourned to 21st January 2019 for Hearing. Let Us C,0.0
975,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
976,@DiekeEmmanuel @SpokesManAtiku @atiku I hope u have family,0.0
977,"There is so much left to do in nigeria  Rip Yar'adau
@OfficialPDPNig @kcnaija @zinadabo1 @YouthsForAtiku https://t.co/oaHjLUZAvm",0.0
978,"RT @SaharaReporters: Atiku Needs Crash Course On Economy, Says Oduduwa Group | Sahara Reporters
We wonder how an Atiku who can donate lavi",0.0
979,@AliObaje @osquare78 @SpokesManAtiku @atiku 16 years what happened to our hospital?,0.0
980,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
981,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
982,"RT @Intergrity56: They are saying @ProfOsinbajo  is just a VP,  there is little he can do, he has no say on extra-judicial killings, corrup",-0.1875
983,@Nigerianey @MBuhari @atiku Atiku and obi is the best answer,1.0
984,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
985,"RT @jeffphilips1: Whole thread: Saner climes II

Dont worry, were sending Prof Jega to you, hes free at the moment, Prof Mahmoud is too",0.3
986,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
987,@abeolaolu @renoomokri Is he a member of Atiku's campaign team?,0.0
988,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
989,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
990,"RT @TruthBeTold_ng: While @atiku admitted failure, @MBuhari between 2016 and 2017, the Transmission Company of Nigeria (TCN) completed 35 p",-0.316666666667
991,@Nigerianey @YouthsForAtiku @MBuhari @atiku Mistake please. It's forever ATIKU,0.0
992,"RT @gnwa2019: Who is @atiku Abubakar?
Find out more about the businessman, the mentor and the man to get Nigeria working again.

Click on t",0.5
993,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
994,RT @kaf_tony: @renoomokri @fkeyamo @atiku @MBuhari @OfficialPDPNig @OfficialAPCNg Because his pay master @MBuhari has no achievements in hi,0.0
995,"RT @gnwa2019: Who is @atiku Abubakar?
Find out more about the businessman, the mentor and the man to get Nigeria working again.

Click on t",0.5
996,RT @sidramatics: Gentle reminder that Muhammadu Buhari will win his re-election in February 2019 and there is nothing Atiku dollars can do,0.5
997,"RT @gnwa2019: Who is @atiku Abubakar?
Find out more about the businessman, the mentor and the man to get Nigeria working again.

Click on t",0.5
998,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
999,@atiku Nice one,0.6
1000,RT @Nsa20: @renoomokri @fkeyamo @atiku @MBuhari @OfficialPDPNig @OfficialAPCNg Festus (Stephanie Otobo) @fkeyamo refused to takes #BuhariCh,0.0
1001,"RT @jeffphilips1: Some of them may be on this Twitter telling everyone that even if Atiku is caught robbing their family house, they and th",0.0
1002,"RT @Intergrity56: They are saying @ProfOsinbajo  is just a VP,  there is little he can do, he has no say on extra-judicial killings, corrup",-0.1875
1003,"RT @Okagbare01: My Breakfast Today Was Wow! This ""ATIKULATES BREAD"" Make Sense Die 

If You No Support @atiku Watin You Gain?

Atiku Means",0.125
1004,RT @pathofjustice: @renoomokri @fkeyamo @atiku @MBuhari @OfficialPDPNig @OfficialAPCNg That's cos there are no APC achievements to present,0.0
1005,"RT @StudentsAtiku: We are getting set...

Campaigns to kick off November 18.

Thanks for your support thus far!

@atiku @SpokesManAtiku @it",0.1625
1006,RT @NALOWA1: The Case for Our #leaders at the #FederalHighCourt Abuja Nigeria has been adjourned to 21st January 2019 for Hearing. Let Us C,0.0
1007,"RT @jeffphilips1: By the time the Odumakins finish with @atiku, he will not recognize his bank accounts anymore https://t.co/bENPY2Sjdf",0.0
1008,@teamfashola @folashadeify @johnshatty1 @Mort_ga_ge @Adee15676068 @MBuhari @atiku Wake up from your blindness.,0.0
1009,"RT @dmightyangel: You tried to do PR for Dakwambo
You tried to do PR for SARAKI
You tried to do PR for Tambuwa
You tried to do PR for Kwank",0.0
1010,"RT @Intergrity56: They are saying @ProfOsinbajo  is just a VP,  there is little he can do, he has no say on extra-judicial killings, corrup",-0.1875
1011,@Atiku_B @mk_abubs @__disturbance_ come here,0.0
1012,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1013,RT @Donsnowprince: @OfficialPDPNig @MBuhari @OfficialAPCNg @atiku @GovIfeanyiOkowa @bukolasaraki @renoomokri @GovAyoFayose @benmurraybruce,0.0
1014,RT @renoomokri: Retweet if you noticed that Festus (Stephanie Otobo) @FKeyamo mentions @Atikus name more than @MBuharis name. Like this i,0.5
1015,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1016,RT @amenahuruemu: Atiku you had 8years as vice President but our trains never worked and you come here to talk about getting Nigeria to wor,0.0
1017,"RT @ogundamisi: FLASHBACK! @HSBC and 4 other UK   banks 'aided Nigeria corruption'

@HSBC want @atiku as it is no longer business as usua",-0.125
1018,RT @dawisu: Madame CEO of Farhah's Gullisuwa Business with her order for tday. She also got a good samaritan on Instagram that volunteered,0.7
1019,RT @AtiyaBello: Brother collect Atiku's money and vote for Buhari https://t.co/yOpqjuAKKW,0.0
1020,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1021,RT @amenahuruemu: The amount of work Prof Osinbajo puts into this govt 15 ministers combined cannot even match it. Atiku please can you tel,0.0
1022,"RT @iameneji: Atikus Campaign Dilemma 

Small Thread",-0.25
1023,@dawisu You look like farhah am sure she must be your daughter,0.5
1024,@AsoRock Invite Jubril of Sudan so as to end this speculation about having an imposter as our President. Journalist https://t.co/5T6AZHv1BU,0.0
1025,"RT @Haji_Shehu: Kinga wannan Hular, ko ita ta tsaya takara zata kada Atiku.

@BashirAhmaad @APCUKingdom @dawisu @bbchausa @Harshen_Hausa @n",0.0
1026,An Fara Raba Burodin Atiku Mai Suna (Atikulates Bread) https://t.co/9TE7Kx3mFY,0.0
1027,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1028,"RT @Intergrity56: People are asking me why I don't criticize @atiku 

He is an aspirant,  he owes me nothing other than Promises 

@MBuhari",-0.125
1029,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1030,"RT @bukolasaraki: As we prepare to show Nigerians our partys vision for the future, this evening, I inspected Legacy House, the office bui",0.0
1031,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1032,@AjagbeEyitayo @DailyPostNGR @yusha_abdul @atiku https://t.co/NbOMGs7exi,0.0
1033,RT @ihe69: In the 16yrs of PDP rulership of which Atiku played a major rule. There major achievements are. 1. Raising dubious businessmen a,0.0625
1034,@jeffphilips1 @atiku https://t.co/ce45JtNa8n,0.0
1035,@SaharaReporters @atiku https://t.co/q7hpay97xG,0.0
1036,"RT @bukolasaraki: As we prepare to show Nigerians our partys vision for the future, this evening, I inspected Legacy House, the office bui",0.0
1037,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
1038,@OfficialPDPNig @MBuhari @OfficialAPCNg @atiku @GovIfeanyiOkowa @bukolasaraki @renoomokri @GovAyoFayose https://t.co/Iuc78YSAUc,0.0
1039,RT @AtiyaBello: Brother collect Atiku's money and vote for Buhari https://t.co/yOpqjuAKKW,0.0
1040,@atiku @OfficialAPCNg @OfficialPDPNig one of the antics of dictatorship and terrible regimes is to impoverish the p https://t.co/diuAUPBo3z,-1.0
1041,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
1042,"RT @zinadabo1: Allahu Akbar, we will spend sleepless night to see an Atiku Presidency become a reality in 2019 Insha Allah

History will ne",0.0
1043,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
1044,RT @olobeide1: @KakaakiSocial @TheEconomist @atiku @USIP @MBuhari @fkeyamo @SpokesManAtiku Best among the rest @atiku @OfficialPDPNig,1.0
1045,RT @hausafilmstv: Me ya sa @Atiku da @MBuhari 'suka raba kan 'yan #Kannywood'? https://t.co/UqZYn51AaO via @BBCHausa,0.0
1046,@SaharaReporters @atiku Big brother Africa wey your own people are regarded as the poorest in the world. Oduduwa group una no get shame,0.3
1047,WE MUST PROJECT AN EFFECTIVE AND THOROUGH CAMPAIGN THAT WILL COVER TWICE THAT NUMBER IF WE MUST GET AN 85%-90%. https://t.co/yHRffNRe84,0.6
1048,"RT @thesignalng: Oduduwa Groups Fires Back at @Atiku Over FGs $500,000 Grant to Guinea Bissau https://t.co/Zpg17KUzYC https://t.co/emiFm8E",0.0
1049,RT @sidramatics: Gentle reminder that Muhammadu Buhari will win his re-election in February 2019 and there is nothing Atiku dollars can do,0.5
1050,"RT @EwuluEpurepu: For d record: 

* I will boycott Nigerian election

* @atiku is not a good candidate but he's d only candidate that can d",-0.175
1051,@DailyPostNGR @yusha_abdul God will punish u @atiku,0.0
1052,"RT @Intergrity56: They are saying @ProfOsinbajo  is just a VP,  there is little he can do, he has no say on extra-judicial killings, corrup",-0.1875
1053,"RT @DeeOneAyekooto: If Adebanjo wins his polling Unit in Ijebu Ode for Atiku, I will buy him a new cap!!!",0.283167613636
1054,@KakaakiSocial @TheEconomist @atiku @USIP @MBuhari @fkeyamo @SpokesManAtiku Atiku is the man! Activate Atiku for a https://t.co/n4BxAD4U1u,0.0
1055,RT @blessedivine: I have one question to ask those that claiming Atiku and Obi will make Nigeria working again. I ask is it not the same pe,0.0
1056,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1057,RT @DrAkuve: @Balatic @AdeagboOpeyem17 @adeyanjudeji Speak for yourself please. Don't speak for Buhari. Buhari is President (in fact 2 time,0.0
1058,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1059,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1060,"RT @Onikoyi36Kiniun: @jeffphilips1 @IndependentNGR No wonder their 'customers' (@atiku, @GovAyoFayose et al) cried wolf when 2 of them clos",0.0
1061,RT @miss_ayomide: Congratulations to all Nigerian workers on the new minimum wage approved by the Federal government. It's also important w,0.268181818182
1062,"RT @MarthaChoolwe: *US declares loss of confidence in Buhari*
- Says $1.3bn investments in Nigeria under threat.

Hold on America...Atiku",0.0
1063,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
1064,"RT @Intergrity56: They are saying @ProfOsinbajo  is just a VP,  there is little he can do, he has no say on extra-judicial killings, corrup",-0.1875
1065,"@LFC4NAIJA @Atiku_B Well, i am not from maiduguri and i am not angry at all. Bye",0.25
1066,"RT @MosesAgbo8: Confirmation of how callous the so called Nigeria intellectuals are: according to Vanguard,over 200 professors to mobilize",0.0
1067,RT @ogundamisi: FACT-CHECK: @atiku LIED @TheEconomist DID NOT endorse Atiku for the position of @NGRPresident https://t.co/ddszy2HqWY,0.0
1068,@OfficialPDPNig @MBuhari @EmmanuelMacron @GovWike @USEmbassyAbuja @GovIfeanyiOkowa @nassnigeria @bukolasaraki https://t.co/XDdH6vIxPm,0.0
1069,RT @Sir_elmusty: This is what the famous APC musician Rara said about @atiku in the build up to 2015 election. He called His excellency Alh,0.5
1070,@bukolasaraki @benmurraybruce @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 @babaidris090 https://t.co/OQ0eSsaqhS,0.0
1071,"RT @jeffphilips1: By the time the Odumakins finish with @atiku, he will not recognize his bank accounts anymore https://t.co/bENPY2Sjdf",0.0
1072,RT @Bulamacartoons: If Atiku wins all Ill need to learn is how to draw his jaw and we are good,0.166666666667
1073,@SaharaReporters @atiku Aiye rada radarada! Oni iranu!,0.0
1074,"@adeyanjudeji It's so funny that u mention ur boss's name @atiku just few tyms but @MBuhari  almost 3 tyms a day
U shld stop dis habit",0.025
1075,"RT @dmightyangel: You tried to do PR for Dakwambo
You tried to do PR for SARAKI
You tried to do PR for Tambuwa
You tried to do PR for Kwank",0.0
1076,"RT @DeeOneAyekooto: ""Buhari cannot be trusted....Trust me instead..."" 

Atiku Abubakar",0.0
1077,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
1078,RT @hausafilmstv: Me ya sa @Atiku da @MBuhari 'suka raba kan 'yan #Kannywood'? https://t.co/UqZYn51AaO via @BBCHausa,0.0
1079,"RT @Intergrity56: They are saying @ProfOsinbajo  is just a VP,  there is little he can do, he has no say on extra-judicial killings, corrup",-0.1875
1080,"@mcabbey1 Absolute nonsence, Ugochim wait I have answer for them. There was Cellular network in Nigeria by Mtel a s https://t.co/1l8I3kJtZ9",0.2
1081,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1082,"@SpokesManAtiku @atiku Na Dem go tire, theirs is to criticize ours is to strategize, theirs is loose, ours is to win",0.361538461538
1083,RT @sidramatics: Gentle reminder that Muhammadu Buhari will win his re-election in February 2019 and there is nothing Atiku dollars can do,0.5
1084,RT @ibezim_chinyere: I stand with Atiku..Atikulating breeze circulating all over southeast ..come join the moving train @YouthsForAtiku,0.0
1085,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1086,"RT @ogundamisi: FLASHBACK! @HSBC and 4 other UK   banks 'aided Nigeria corruption'

@HSBC want @atiku as it is no longer business as usua",-0.125
1087,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
1088,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1089,"RT @iameneji: Atikus Campaign Dilemma 

Small Thread",-0.25
1090,RT @Hailfinger1: The failed and discredited @MBuhari led @OfficialAPCNg government has been busted once again for lying to Nigerians. They,-0.5
1091,RT @Hailfinger1: The failed and discredited @MBuhari led @OfficialAPCNg government has been busted once again for lying to Nigerians. They,-0.5
1092,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
1093,"RT @DeeOneAyekooto: If Adebanjo wins his polling Unit in Ijebu Ode for Atiku, I will buy him a new cap!!!",0.283167613636
1094,"@lucky_mikoyo @jimidisu @RealOlaudah Nahhhh, he has more followers than the stations. He seems to dislike Atiku and https://t.co/gekFqDnvPQ",0.5
1095,"RT @EmekaGift: Chidi Wrote 

Our leader Mazi Nnamdi Kanu said we fight corruption anywhere we see it. I hope Atikulated Atiku Fans are happ",0.0
1096,4 more years of Buhari and then probably another 8 years of Atiku when buhari completes the second term. That's 12y https://t.co/QUauVbiydA,0.25
1097,RT @ogundamisi: FACT-CHECK: @atiku LIED @TheEconomist DID NOT endorse Atiku for the position of @NGRPresident https://t.co/ddszy2HqWY,0.0
1098,"RT @Danitrask: Our choices, not our chances determine your destiny 
@atiku @YouthsForAtiku @grownigeria_ng @PeterGregoryObi https://t.co/6V",0.0
1099,RT @ogundamisi: FACT-CHECK: @atiku LIED @TheEconomist DID NOT endorse Atiku for the position of @NGRPresident https://t.co/ddszy2HqWY,0.0
1100,"Buhari or Atiku? RT @HarleyQuinnng: Juventus 1 Man Utd 2

You saw it here first",0.25
1101,@renoomokri Reno's utterances were responsible for Jonathan's failure back then. He will also destroy Atiku's bright chances. Bet it.,0.0766666666667
1102,"RT @Maybeks: What's Buhari's achievement in Trade &amp; Investment?

Buharists: Atiku should go to US

What's Buhari's scorecard in Power secto",0.0
1103,RT @VEEGFinance: Did the Economist Magazine really endorse Atiku? (via @Pocket) https://t.co/8zddxLTF6N,0.2
1104,RT @owawole: @OfficialPDPNig @MBuhari @EmmanuelMacron @GovWike @USEmbassyAbuja @GovIfeanyiOkowa @nassnigeria @bukolasaraki @renoomokri @off,0.0
1105,"RT @SaharaReporters: Atiku Needs Crash Course On Economy, Says Oduduwa Group | Sahara Reporters
We wonder how an Atiku who can donate lavi",0.0
1106,"RT @gnwa2019: Who is @atiku Abubakar?
Find out more about the businessman, the mentor and the man to get Nigeria working again.

Click on t",0.5
1107,@trueNija @iameneji @OfficialPDPNig @atiku @MBuhari efcc come for u,0.0
1108,RT @Blakjizuz: @OfficialPDPNig @MBuhari @EmmanuelMacron @GovWike @USEmbassyAbuja @GovIfeanyiOkowa @nassnigeria @bukolasaraki @renoomokri @o,0.0
1109,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1110,"RT @HOmonisi: The name Abubakar Atiku @atiku  is everywhere around the world now not only in Nigeria.
 From Mexico. ......
Special apprec",0.178571428571
1111,"RT @YouthsForAtiku: Guys meet Alhaji Atiku Job Creator Abubakar 

@atiku https://t.co/f0Fu2xSRLs",0.0
1112,@SpokesManAtiku @atiku Strategy ?you guyz want to install a new President in Dubai abi? good luck with that.,0.418181818182
1113,RT @Blakjizuz: @OfficialPDPNig @MBuhari @EmmanuelMacron @GovWike @USEmbassyAbuja @GovIfeanyiOkowa @nassnigeria @bukolasaraki @renoomokri @o,0.0
1114,RT @DeeOneAyekooto: Dubai remains the Corruption Headquarters of the World until Atiku returns back to Nigeria.,0.0
1115,"RT @jeffphilips1: I just hope when @atiku loses massively next year, these horde of lazy youths believing they've seen a man who's coming t",-0.183333333333
1116,@Dlaureate @FemiIgbodipe @HarleyQuinnng @iam_veehigh Atiku,0.0
1117,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1118,RT @avinashpradana: sepurane bukane aku wegah mengubungimu  tapi awak ku sadar nek dudu prioritasmu opo meneh ganggu wektumu perkoro aku.yo,0.0
1119,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1120,"RT @daily_trust: 2019: Atiku will coast to victory  Saraki
https://t.co/zLQIwUalTg
@daily_trust
#DailyTrust",0.0
1121,"Mobilising #Abuja for@atiku 
#LetsGetNigeriaWorkingAgain 
#Abuja4Atiku https://t.co/xKS4pQ8ZhI",0.0
1122,"RT @jeffphilips1: By the time the Odumakins finish with @atiku, he will not recognize his bank accounts anymore https://t.co/bENPY2Sjdf",0.0
1123,@bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 @babaidris090 @_walebakare https://t.co/LageErfs7U,0.0
1124,the final step insha Allah from here to villa. Nigeria's help me say ameen. Atiku Abubakar is better for you. https://t.co/TGQui1lQIK,0.25
1125,@JohnGra60799908 @DailyPostNGR And if Tinubu is a criminal what do you call @atiku Atikulooted criminal. Shame in you.,-0.4
1126,@OfficialPDPNig @MBuhari @EmmanuelMacron @GovWike @USEmbassyAbuja @GovIfeanyiOkowa @nassnigeria @bukolasaraki https://t.co/oyY7leWN9G,0.0
1127,"RT @JayTise: @koko_uke @Nigerianey @MBuhari @atiku I'm certain the participants and beneficiaries of N-Power, Trader Moni, MSMEs, Home Grow",0.214285714286
1128,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1129,"RT @Intergrity56: They are saying @ProfOsinbajo  is just a VP,  there is little he can do, he has no say on extra-judicial killings, corrup",-0.1875
1130,"25m disabled Nigerians back Atiku for President - Daily Times Nigeria

I doubt we have that num of mentally disabled Nigerians",-0.1
1131,"RT @YouthsForAtiku: Guys meet Alhaji Atiku Job Creator Abubakar 

@atiku https://t.co/f0Fu2xSRLs",0.0
1132,RT @YouthShip: @YouthShip @youthhubafrica  @atiku  @ReadyLeadership https://t.co/ZhRt7V2uqU,0.0
1133,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1134,@ihe69 @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 @babaidris090 https://t.co/kdeUTaceRu,0.0
1135,@SpokesManAtiku @atiku APC now https://t.co/t8OoBDRzla,0.0
1136,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1137,RT @KakaakiSocial: POLL | Which of these foreign predictions on the outcome of Nigerias 2019 Presidential Elections do you consider more c,0.1875
1138,@juwonnuga @kelvo877 @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 https://t.co/ldcbk47qtq,0.0
1139,"@Abdul_mGoni @Atiku_B Baba, I was just hailing because i saw ur name ""goni"" i schooled in unimaid so it just crosse https://t.co/jZUenJBWpX",0.0
1140,@SPNigeria Is now you want to addresse the issue of water scarcity we no go vote atiku we are buharist,0.0
1141,RT @Hailfinger1: The failed and discredited @MBuhari led @OfficialAPCNg government has been busted once again for lying to Nigerians. They,-0.5
1142,@PremiumTimesng That is how Atiku will play away match and stun Buhari at the Aso Rock in 2019,0.0
1143,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1144,"RT @princeGiwaA: Stop pretending/Seeking cheap political point as if you care, how well have you treat National Legilative aides that you s",0.2
1145,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1146,RT @sidramatics: Gentle reminder that Muhammadu Buhari will win his re-election in February 2019 and there is nothing Atiku dollars can do,0.5
1147,"RT @StudentsAtiku: to it's dreamland into consideration, that's why we deem it necessary to introduce our forum to you as an important ingr",0.2
1148,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1149,"RT @YouthsForAtiku: Nowadays it is business, if you do not know business dont go into Governance - Atiku Abubakar 

@atiku https://t.co/CG",0.0
1150,"RT @DeeOneAyekooto: If Adebanjo wins his polling Unit in Ijebu Ode for Atiku, I will buy him a new cap!!!",0.283167613636
1151,@Popoola91718689 @elilomega @UgochiJaneTrump @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig https://t.co/HCHIih6TXK,0.0
1152,"RT @wagzie01: 2019: @Atiku will coast to victory  @BukolaSaraki

https://t.co/rxNUBsYLFP",0.0
1153,"RT @dmightyangel: You tried to do PR for Dakwambo
You tried to do PR for SARAKI
You tried to do PR for Tambuwa
You tried to do PR for Kwank",0.0
1154,"RT @SaharaReporters: Atiku Needs Crash Course On Economy, Says Oduduwa Group | Sahara Reporters
We wonder how an Atiku who can donate lavi",0.0
1155,"RT @wagzie01: 2019: @Atiku will sweep polls  @SPNigeria @BukolaSaraki

https://t.co/31DZjoB3y0",0.0
1156,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1157,"RT @YouthsForAtiku: Ofe nsala or stew 
@atiku https://t.co/0ck4QXQ8My",0.0
1158,@UgochiJaneTrump @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 @babaidris090 https://t.co/Bo6ivSdzme,0.0
1159,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1160,@Cele_anyanwu @chimenem101 @AlexanderGreatA @benmurraybruce @MBuhari @atiku I think information is also free on Goo https://t.co/VxcXyDFXzj,0.4
1161,"@SpokesManAtiku @atiku To be honest, I don't expect you to not deny the reports. It's the most basic of your JD",0.366666666667
1162,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1163,"RT @wagzie01: 2019: @Atiku will coast to victory  @BukolaSaraki

https://t.co/rxNUBsYLFP",0.0
